"income","height","weight","age","marital","sex","education","afqt"
15000,69,165,54,"divorced","male",12,15.725
0,73,185,54,"divorced","male",11,9.921
0,71,200,53,"single","male",12,7.32
0,71,170,54,"divorced","male",12,5.268
42000,69,180,53,"married","male",12,34.548
30000,68,170,54,"separated","male",14,NA
127000,70,205,53,"married","male",13,46.857
0,71,200,55,"divorced","male",12,17.747
90000,68,175,56,"married","male",14,44.793
40000,73,159,53,"divorced","male",12,24.985
0,64,200,54,"divorced","female",16,42.726
90000,70,265,55,"married","male",12,18.886
62000,71,195,53,"divorced","male",13,19.596
13000,72,190,53,"married","male",12,NA
0,66,150,52,"divorced","male",12,15.521
115000,72,210,55,"divorced","male",12,65.125
29000,69,260,52,"married","male",12,NA
67000,70,215,52,"single","male",14,NA
60000,72,218,53,"single","male",19,89.105
65000,70,185,55,"married","male",18,88.859
0,63,148,53,"married","female",16,44.02
90000,71,240,53,"divorced","male",16,93.554
0,66,181,53,"married","female",12,76.966
43000,68,180,52,"married","male",16,59.437
47000,73,215,56,"married","male",16,78.963
35000,68,165,54,"divorced","male",15,88.047
80000,71,205,53,"married","male",12,78.357
70000,76,250,53,"divorced","male",14,21.484
74000,75,240,55,"married","male",19,80.334
75000,70,185,55,"married","male",16,82.336
0,69,180,53,"divorced","male",14,73.388
0,71,235,52,"separated","male",12,91.73
14000,73,210,54,"divorced","male",14,60.178
30000,69,200,53,"divorced","male",12,NA
89000,72,148,53,"married","male",16,76.787
87000,72,265,54,"married","male",12,47.878
25000,76,280,55,"married","male",12,33.529
110000,74,275,54,"divorced","male",18,64.048
55000,70,142,55,"married","male",14,NA
74000,72,213,52,"married","male",13,87.736
35000,70,210,54,"divorced","male",14,40.362
52000,71,165,54,"married","male",16,NA
66000,72,190,55,"married","male",14,73.06
45000,70,175,55,"married","male",12,80.13
52000,71,186,53,"married","male",13,36.275
74000,68,160,54,"divorced","male",14,34.809
32000,62,120,53,"divorced","male",12,48.747
71000,64,163,53,"married","male",16,NA
90000,72,198,55,"married","male",18,NA
22000,70,NA,53,"divorced","male",12,31.902
73000,66,157,53,"married","male",14,NA
150000,65,175,54,"married","male",13,NA
60936,72,205,55,"married","male",16,51.339
40000,76,210,54,"married","male",14,28.265
32000,71,190,53,"married","male",10,30.628
25000,74,230,53,"married","male",12,28.419
0,70,177,53,"separated","male",12,10.584
88000,72,350,53,"married","male",12,44.308
40000,70,231,53,"divorced","male",12,60.963
92000,76,235,55,"married","male",16,82.632
0,69,186,55,"married","male",12,50.216
0,66,190,55,"widowed","male",14,NA
0,64,190,55,"married","male",12,29.238
93000,70,205,53,"married","male",12,58.873
343830,68,200,53,"married","male",14,53.85
10000,72,170,54,"married","male",12,53.757
0,73,140,54,"single","male",11,24.592
0,61,159,55,"married","female",12,8.808
85000,65,195,55,"married","male",12,5.044
25000,70,180,48,"married","male",11,7.35
82000,62,176,53,"married","female",14,NA
10000,62,145,51,"married","female",12,NA
66000,69,180,48,"married","male",12,40.534
5000,69,249,50,"single","male",12,0
46000,66,147,48,"separated","female",12,24.028
15000,69,163,54,"married","male",11,1.792
0,63,110,51,"separated","female",11,5.947
15000,60,160,48,"married","female",12,11.33
0,67,186,49,"married","female",14,15.749
10000,64,NA,52,"divorced","female",16,67.337
54027,70,205,51,"separated","male",12,20.914
16000,64,148,51,"divorced","female",12,12.676
160000,72,230,48,"married","male",14,86.491
32000,65,205,54,"married","male",10,26.798
8500,67,150,53,"divorced","female",14,90.862
10000,66,150,52,"divorced","female",16,71.422
16000,67,162,54,"married","female",18,78.397
40000,67,120,48,"married","female",16,57.203
0,65,160,48,"divorced","female",12,52.997
51000,64,200,50,"divorced","female",12,19.889
77000,65,180,48,"divorced","female",12,44.583
7000,67,230,52,"married","female",11,20.097
40000,72,202,50,"married","male",12,35.299
343830,70,175,48,"married","male",16,66.503
0,64,163,51,"separated","female",12,61.687
50000,68,195,51,"married","male",12,11.738
0,67,135,49,"married","female",12,19.708
10000,70,270,48,"single","female",14,40.415
20000,63,132,51,"single","female",15,45.075
20000,66,140,54,"married","female",12,18.254
0,73,240,49,"married","male",12,8.903
24000,65,220,51,"separated","female",12,26.74
150000,69,200,48,"married","male",16,NA
70000,70,220,48,"married","male",13,43.089
95000,66,200,48,"married","female",12,40.755
7000,67,153,52,"married","female",12,65.571
63500,74,265,49,"single","male",16,68.468
0,67,200,55,"divorced","male",12,1.127
7000,61,263,54,"married","female",12,0.823
0,62,264,53,"single","female",12,3.34
20000,60,224,51,"married","female",12,3.222
4000,61,220,48,"single","female",8,2.314
42600,65,218,52,"divorced","female",13,21.716
0,68,160,54,"married","female",14,78.611
14000,63,172,50,"divorced","female",10,12.57
45000,66,170,50,"divorced","female",14,43.124
56000,72,180,51,"married","male",16,62.701
110000,71,187,52,"married","male",16,NA
110000,71,210,49,"married","male",20,48.782
40000,66,180,49,"divorced","male",12,0
0,64,156,54,"separated","female",12,4.529
0,65,180,53,"single","female",12,7.867
20000,68,190,52,"single","male",12,27.906
14000,70,262,50,"separated","male",12,7.374
60000,67,159,53,"single","female",16,11.763
1500,66,220,48,"divorced","male",13,13.696
0,68,250,54,"married","female",10,15.525
12600,62,120,53,"married","female",16,60.5
0,72,215,54,"divorced","male",12,10.178
0,73,215,50,"married","male",12,7.649
55000,73,250,49,"separated","female",15,23.064
9000,65,200,49,"divorced","female",12,48.275
130000,72,252,50,"married","male",14,39.048
0,68,244,51,"divorced","male",13,23.172
43000,63,180,51,"divorced","female",14,47.552
65000,70,190,50,"married","male",12,9.003
0,66,140,52,"divorced","female",12,55.125
52000,64,140,49,"single","male",12,14.611
32000,61,210,49,"widowed","female",8,24.52
78000,62,132,49,"married","female",14,62.053
52000,67,250,52,"married","female",16,68.817
0,77,230,54,"married","male",13,70.946
30000,68,159,54,"married","female",12,37.279
0,68,218,54,"married","female",9,4.896
100000,72,205,54,"divorced","male",20,61.243
0,62,180,52,"single","female",10,30.814
105486,72,274,50,"married","male",14,78.549
0,65,180,48,"married","male",10,16.885
105000,65,125,53,"married","female",18,53.834
18000,69,215,49,"married","female",18,18
53000,60,190,52,"married","female",14,83.763
0,62,130,50,"married","female",16,72.983
15500,60,150,49,"single","female",15,88.152
85500,62,120,53,"married","female",14,37.469
60000,62,171,55,"divorced","female",12,52.296
82000,71,260,49,"married","male",12,63.866
0,60,102,51,"married","female",12,30.891
0,59,130,49,"separated","female",12,21.15
29000,62,180,48,"divorced","female",12,39.427
2000,64,152,52,"married","female",12,63.777
85000,71,215,49,"married","male",12,44.032
47000,70,220,56,"single","female",16,92.255
15000,68,230,53,"separated","male",13,75.428
27000,64,180,52,"divorced","male",7,18.231
6000,62,130,48,"married","female",11,31.039
0,65,127,55,"married","female",14,79.197
31036,71,150,53,"married","male",12,61.341
40000,72,247,51,"married","male",12,39.393
45000,70,180,48,"married","male",16,68.263
64000,67,219,54,"divorced","male",6,1.779
0,64,140,55,"divorced","female",12,4.028
135000,67,148,49,"married","male",19,94.632
40000,63,175,52,"married","female",18,55.742
80000,66,154,55,"married","male",16,NA
79000,62,160,52,"married","female",16,80.758
0,65,205,50,"widowed","female",16,70.501
28000,62,250,52,"divorced","female",14,36.943
67000,63,170,54,"divorced","female",19,39.267
1440,60,NA,52,"married","female",11,3.969
57000,64,190,51,"divorced","male",10,6.61
79000,65,180,51,"married","female",14,43.256
71000,65,146,53,"married","female",17,85.185
55000,71,200,52,"divorced","male",12,NA
0,62,130,49,"divorced","female",14,51.061
48000,70,200,53,"married","male",12,56.834
82906,71,160,51,"married","male",12,41.57
48000,66,130,53,"married","male",11,27.574
16000,65,160,50,"divorced","female",16,42.503
50000,63,140,48,"married","female",18,45.787
0,74,212,54,"divorced","male",12,62.412
110000,64,200,51,"divorced","female",18,89.086
2000,66,160,49,"married","female",16,95.601
343830,71,185,49,"married","male",16,83.021
13500,63,160,51,"married","female",14,45.43
74638,74,300,53,"married","male",12,91.057
0,71,240,50,"divorced","male",12,70
52000,70,250,50,"single","male",14,86.514
0,71,180,49,"married","male",NA,23.467
98000,71,158,54,"married","female",20,93.914
0,63,250,52,"married","female",12,8.718
0,60,120,55,"single","female",13,9.829
0,60,180,53,"separated","female",12,10.208
110400,68,157,51,"married","male",16,12.465
30000,66,160,49,"married","female",12,10.59
140000,70,190,53,"single","male",16,38.717
60000,74,280,51,"married","male",18,12.877
24000,70,220,49,"divorced","male",12,27.064
0,74,226,48,"married","male",12,36.721
63190,71,175,49,"married","male",12,52.131
25000,64,122,51,"married","female",9,NA
40000,69,195,47,"married","male",14,15.874
70000,69,180,50,"married","male",8,10.751
0,59,253,52,"divorced","female",13,54.283
43000,60,140,48,"married","female",12,20.859
16000,63,165,51,"separated","female",12,6.732
0,63,213,50,"single","female",12,5.413
0,73,235,49,"widowed","male",10,7.419
165000,65,211,52,"married","female",16,72.75
84000,70,260,49,"married","male",12,47.974
50000,63,160,49,"divorced","female",12,42.412
52000,66,172,51,"divorced","male",18,28.278
343830,72,180,48,"married","male",16,89.793
0,68,160,51,"married","female",20,95.014
0,63,104,53,"married","female",15,40.616
0,64,199,53,"widowed","female",12,14.354
14900,62,125,54,"divorced","female",12,18.459
343830,67,170,51,"married","male",18,37.918
0,60,131,51,"single","female",9,NA
26000,72,272,49,"divorced","male",12,20.201
9000,72,170,54,"divorced","male",11,19.238
10000,64,160,51,"separated","female",12,1.821
10000,67,223,50,"separated","female",11,0.332
0,62,185,52,"married","male",12,NA
27227,62,140,52,"married","female",14,46.201
100000,63,120,55,"married","female",18,63.559
20000,65,140,52,"married","female",16,53.004
145000,70,195,54,"married","male",20,85.632
0,66,NA,54,"single","female",12,22.235
38000,63,198,50,"single","female",12,36.867
19000,66,153,48,"divorced","female",12,45.263
54000,74,292,48,"married","male",13,19.617
36400,71,175,54,"married","female",12,56.178
33000,64,200,51,"divorced","female",18,33.085
70000,74,215,52,"single","male",16,59.085
40000,69,198,49,"divorced","male",12,22.844
30000,71,185,53,"divorced","male",11,38.202
67600,64,185,52,"married","male",12,76.322
40000,72,175,50,"married","male",12,61.527
100000,74,190,48,"married","male",16,80.79
35000,67,160,51,"married","female",11,44.696
343830,77,130,55,"divorced","male",16,70.816
58800,61,105,55,"widowed","female",12,94.157
61700,74,206,49,"married","male",12,69.997
0,62,164,52,"single","female",14,82.756
0,65,150,55,"married","female",12,54.756
70000,70,200,48,"married","male",18,74.585
20476,64,170,54,"married","female",12,69.492
0,68,250,50,"married","male",12,66.317
30000,64,160,48,"married","female",12,14.177
80000,62,107,51,"divorced","female",16,72.753
24000,65,178,52,"married","female",12,64.136
34000,64,172,54,"divorced","female",14,81.701
48000,67,213,51,"widowed","male",12,65.528
0,73,187,48,"single","male",16,33.691
45500,68,150,49,"married","male",12,16.707
27240,67,166,49,"married","female",12,8.479
18000,73,185,50,"separated","male",9,5.867
55000,69,270,50,"divorced","male",18,41.848
65000,69,200,55,"married","male",20,87.993
0,64,138,53,"married","female",16,81.954
0,62,105,50,"separated","female",14,62.162
59000,65,120,55,"married","female",16,83.962
0,69,165,53,"married","male",12,49.365
0,67,160,50,"married","female",12,57.221
50000,65,130,55,"divorced","female",14,88.136
25000,60,133,52,"married","female",14,1.35
343830,74,175,52,"married","male",20,91.448
7800,73,204,50,"married","male",10,45.81
0,68,185,52,"married","female",14,26.619
62000,68,225,50,"single","male",16,88.023
50000,75,210,48,"married","male",16,77.44
38000,63,125,52,"married","female",14,50.856
115000,68,179,55,"married","male",12,70.51
0,62,277,52,"married","female",12,32.706
343830,66,150,50,"divorced","male",16,94.368
9000,60,156,55,"divorced","female",12,58.498
12000,63,150,52,"single","male",12,6.164
70000,72,195,54,"married","male",12,41.604
48000,72,165,50,"married","male",12,55.226
24000,67,140,52,"divorced","male",12,33.649
22000,63,122,51,"divorced","female",12,42.237
35000,70,210,55,"married","male",12,56.342
0,64,178,52,"married","female",11,15.193
0,68,109,51,"separated","female",12,27.908
44000,72,280,52,"married","male",16,97.573
40000,70,240,48,"married","male",20,63.613
40000,71,215,48,"married","male",12,53.959
0,71,185,52,"married","male",10,10.556
32000,69,210,52,"married","female",14,53.775
0,76,215,48,"married","male",12,59.265
55000,63,134,50,"married","female",12,36.668
23000,64,124,51,"single","female",15,82.763
44000,67,160,47,"married","female",18,88.359
20000,71,195,50,"married","male",12,51.243
59000,71,203,52,"married","male",20,85.384
120000,65,200,50,"married","male",10,8.052
42000,66,130,55,"married","female",15,83.988
125000,72,200,52,"married","male",18,NA
70000,71,220,53,"separated","male",12,NA
32000,70,172,52,"married","female",14,29.096
80000,74,222,48,"divorced","male",16,56.116
80000,74,220,49,"married","male",16,NA
35000,71,240,50,"married","male",11,25.021
48000,64,110,53,"married","female",18,64.178
0,64,132,53,"married","female",12,58.643
70000,72,170,49,"married","male",16,74.244
0,67,300,50,"separated","female",10,3.121
85000,70,180,54,"married","male",18,54.283
31200,63,141,54,"divorced","female",12,24.05
1200,65,180,53,"divorced","female",14,25.567
100000,70,190,55,"married","male",10,20.531
55000,72,207,51,"divorced","male",12,15.881
24000,63,228,48,"separated","female",12,10.695
54000,65,190,50,"married","female",12,64.324
35000,74,180,53,"single","male",16,72.169
29000,65,200,51,"married","female",14,27.983
0,74,265,54,"single","male",11,2.652
0,74,210,51,"divorced","male",12,22.983
28000,67,205,51,"married","female",10,10.769
0,64,227,52,"divorced","female",13,33.411
20000,65,132,49,"married","female",11,40.28
0,62,180,54,"married","female",12,31.207
100000,67,190,49,"married","male",12,63.958
0,63,170,53,"married","female",13,25.268
108000,68,224,49,"divorced","male",12,18.221
15500,62,150,50,"single","female",12,14.647
51200,68,185,49,"divorced","female",16,25.624
0,65,NA,48,"married","female",12,13.273
32500,60,199,53,"single","female",16,55.854
40000,65,200,53,"divorced","female",14,36.934
165000,66,128,53,"single","female",16,86.029
343830,75,205,51,"divorced","male",16,37.084
51000,73,210,50,"married","male",15,35.318
58000,71,240,48,"separated","male",12,0.387
18000,65,200,51,"divorced","female",13,16.051
18000,62,151,52,"single","female",13,28.366
115000,72,275,51,"married","male",16,78.009
0,67,155,52,"divorced","male",11,18.021
0,62,150,48,"single","female",9,1.588
25000,67,185,53,"married","male",12,10.417
37000,61,220,49,"married","female",12,12.241
0,63,NA,49,"single","female",12,20.237
0,66,185,48,"single","male",10,12.2
56000,67,145,52,"married","male",16,60.412
81000,63,160,54,"married","female",16,24.994
65000,69,262,50,"married","male",16,70.956
50000,69,270,48,"single","male",12,3.773
0,70,140,50,"single","male",10,7.688
19000,67,200,51,"married","female",12,13.859
45600,74,250,51,"divorced","male",12,21.449
0,61,125,48,"single","female",10,7.163
960,65,229,55,"married","female",9,29.438
34000,73,185,51,"separated","male",13,5.764
40000,68,175,50,"divorced","male",12,28.047
25000,59,117,49,"single","female",12,7.309
0,65,170,50,"separated","male",10,21.064
33000,69,210,54,"divorced","male",2,2.676
343830,70,210,50,"married","male",19,96.461
35000,61,170,49,"married","female",13,32.171
45000,65,NA,52,"single","female",11,27.607
0,67,165,51,"married","female",11,7.044
45000,74,310,49,"married","male",12,10.266
